code,roadName,description,lat,lng,records,totalVolume,averageVolumePerRecord,weekdayVolume,weekendVolume,peakHour,peakHourVolume,weight
52401,Jln Rajah,Blk 102,1.32830186081857,103.85082868868597,40,19283,482.075,13901,5382,19,1546,0.13595509103625664
84141,Bedok Sth Rd,Opp Lion Hme for Elders,1.32021707852141,103.93816948878941,42,19282,459.0952380952381,13948,5334,8,1617,0.13594804052072296
75531,Tampines St 64,Opp Blk 662B,1.36908,103.935023,42,19278,459,14614,4664,7,2758,0.13591983845858818
20011,AYE,Blk 506,1.31308624553797,103.76128731220228,42,19266,458.7142857142857,15012,4254,18,2348,0.13583523227218383
45299,Choa Chu Kang Dr,Blk 702,1.3914375,103.7451665,42,19237,458.0238095238095,15305,3932,7,2588,0.13563076732170665
44439,Teck Whye Lane,Blk 9,1.37983733026289,103.7542950355126,42,19231,457.8809523809524,13402,5829,18,1722,0.13558846422850446
21631,Yuan Ching Rd,Blk 115,1.33363626085559,103.72493610114242,38,19227,505.9736842105263,14517,4710,7,2205,0.13556026216636968
06131,Zion Rd,Aft Blk 87,1.29152472200833,103.83222750001508,40,19190,479.75,13668,5522,18,2031,0.13529939309162295
53299,Shunfu Rd,Bef Jadescape,1.35174011670427,103.83794546128104,41,19177,467.7317073170732,14293,4884,18,1733,0.1352077363896849
62121,Upp S'goon Rd,Aft Wolskel Rd,1.34682778451192,103.87156809881778,41,19176,467.7073170731707,13644,5532,19,1629,0.13520068587415118
56039,Upp Thomson Rd,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900504,40,19169,479.225,13478,5691,8,1944,0.1351513322654153
80219,Nicoll Highway,Natl Stadium,1.30674381370885,103.875264139574,40,19155,478.875,10283,8872,18,1946,0.13505262504794358
75021,Tampines Street 86,Blk 879B,1.35168445182114,103.92851745350569,41,19143,466.9024390243902,14346,4797,8,1627,0.13496801886153922
44331,Fajar Rd,Blk 239,1.38022107375265,103.77084865060209,42,19142,455.76190476190476,14693,4449,19,1987,0.13496096834600554
22449,Jurong West St 64,Blk 685B,1.343058,103.703812,41,19102,465.9024390243902,14051,5051,8,1541,0.13467894772465772
76461,Tampines St 34,Eden Condo,1.35610972200156,103.95981833302024,42,19101,454.7857142857143,14687,4414,17,1671,0.134671897209124
17019,West Coast Rd,Varsity Pk,1.2937974792702,103.76705176995323,40,19099,477.475,14182,4917,8,2256,0.13465779617805662
83129,Telok Kurau Rd,Aft Ji Xiang Ct,1.31306365118709,103.91061094817724,38,19096,502.5263157894737,14186,4910,18,2093,0.13463664463145553
63229,Hougang St 21,Opp Kovan Hub,1.35757166659958,103.88511923530164,40,19059,476.475,14049,5010,12,1594,0.1343757755567088
63351,Hougang Ave 10,Opp Hougang Swim Cplx,1.36922638899711,103.88786388897049,40,19029,475.725,15215,3814,8,1964,0.1341642600906979
03391,Marina Blvd,Marina Bay Financial Ctr,1.28037660340352,103.85498006767988,38,19028,500.7368421052632,15641,3387,8,7396,0.13415720957516422
84271,Bedok Nth Ave 4,Aft Bedok Ind Pk E,1.336735,103.94411,40,19022,475.55,15813,3209,7,3171,0.13411490648196203
82051,Tg Katong Rd Sth,Aft Tg Katong Stn Exit 2,1.30079999936599,103.89740107761654,40,19022,475.55,13061,5961,18,2456,0.13411490648196203
92181,Joo Chiat Rd,i12 Katong,1.30528972611328,103.90534997934479,40,19004,475.1,12306,6698,18,1746,0.13398799720235552
54631,Ang Mo Kio Ind Pk 2,Bef Ang Mo Kio Ind Pk 2A,1.37702166744619,103.86697522711312,40,18987,474.675,16472,2515,7,3107,0.13386813843828269
67351,Anchorvale Dr,Blk 321 CP,1.38995158321899,103.89134430221003,42,18984,452,14488,4496,7,1690,0.1338469868916816
67089,Sengkang West Rd,Bef Fernvale Lane,1.39029406445756,103.86916019529639,40,18973,474.325,14542,4431,7,1909,0.13376943122081095
06081,Zion Rd,Havelock Stn Exit 3,1.28837086415387,103.83349881780524,40,18973,474.325,13990,4983,18,1662,0.13376943122081095
76401,Tampines St 21,Blk 230B,1.35501333299594,103.95086166698833,40,18972,474.3,13728,5244,18,1807,0.13376238070527724
21071,Jln Buroh,Jurong Abattoir,1.31394221438857,103.72226742161243,36,18942,526.1666666666666,14620,4322,17,2794,0.13355086523926638
05429,Tg Pagar Rd,Bef Craig Rd,1.27769413050075,103.84370654372525,38,18933,498.2368421052632,13416,5517,18,1930,0.13348741059946312
84611,Bedok Reservoir Rd,Opp Waterfront Isle,1.33922469822607,103.92795482353951,40,18932,473.3,13933,4999,8,1808,0.1334803600839294
40089,Dunearn Rd,Aft Stevens Stn Exit 5,1.320510556,103.8273903,42,18924,450.57142857142856,15150,3774,7,2907,0.13342395595965983
59829,Yishun Ave 6,Opp Blk 334B,1.432833,103.846904,42,18923,450.54761904761904,14245,4678,19,2203,0.13341690544412615
93081,Upp East Coast Rd,Opp Chiang Ct,1.31342707975776,103.92903327944508,38,18918,497.8421052631579,14295,4623,17,1884,0.13338165286645767
45291,Choa Chu Kang Dr,Opp Blk 704,1.3909225,103.745081,42,18909,450.2142857142857,14678,4231,18,2861,0.13331819822665442
42029,Dunearn Rd,Aft Swiss Club Rd,1.33325151466609,103.79206171859214,42,18899,449.9761904761905,13714,5185,18,1734,0.13324769307131745
97051,Upp Changi Rd Nth,Komo Shoppes,1.36044412865764,103.9703768491515,41,18864,460.0975609756098,14727,4137,18,1845,0.1330009250276381
81101,Paya Lebar Rd,Paya Lebar Green,1.32111522416649,103.89152220076973,42,18858,449,14369,4489,8,2532,0.13295862193443592
94011,Upp East Coast Rd,Evergreen Gdn,1.31438169513219,103.9351058006447,40,18851,471.275,13400,5451,19,1875,0.13290926832570005
71219,Ubi Ave 1,Ubi Techpark,1.32554207103,103.89505220634288,40,18828,470.7,16356,2472,8,2711,0.13274710646842505
63269,Hougang Ave 1,Blk 232,1.358676,103.889106,42,18735,446.07142857142856,14037,4698,18,1729,0.13209140852379134
96401,Changi Business Pk Ctrl 1,Honeywell Bldg,1.33678578456278,103.96599671694322,38,18717,492.55263157894734,17643,1074,8,5857,0.13196449924418482
17321,West Coast Highway,Tien Wah Press Bldg,1.30483416696998,103.76035361097789,36,18709,519.6944444444445,15352,3357,8,2284,0.13190809511991525
53019,Upp Thomson Rd,Opp St. Theresa's Hme,1.34600349626668,103.83871779531225,40,18707,467.675,13697,5010,7,2328,0.13189399408884786
77381,Pasir Ris Dr 8,Blk 524B,1.370821,103.94712,38,18699,492.07894736842104,14366,4333,8,1902,0.13183758996457828
43221,Bt Batok East Ave 2,Blk 267,1.34885995836966,103.76067444562183,39,18697,479.4102564102564,12856,5841,19,1665,0.1318234889335109
28089,Boon Lay Way,Bef Yuhua CC,1.34016358625469,103.73634638831608,42,18692,445.04761904761904,13465,5227,17,1553,0.13178823635584241
64449,Hougang St 51,Opp Hougang G. Shop Mall,1.37973333296925,103.88860666697411,42,18685,444.8809523809524,13916,4769,8,1633,0.13173888274710654
18331,Lower Kent Ridge Rd,Kent Ridge Stn Exit A/NUH,1.29485266612069,103.78437805999793,38,18679,491.55263157894734,15673,3006,8,2909,0.13169657965390436
59529,Yishun Ave 2,Opp Yishun Emerald,1.44035052900307,103.8318142995419,40,18641,466.025,13666,4975,7,1653,0.13142866006362391
52449,Lor 1 Toa Payoh,Bef Blk 105,1.34044945876465,103.85000305578686,40,18635,465.875,14191,4444,8,1903,0.13138635697042175
67531,Sengkang East Way,Blk 158C,1.38786807176296,103.90676693747147,38,18634,490.36842105263156,13483,5151,18,2243,0.13137930645488805
59081,Yishun Ring Rd,Blk 774,1.42371474872973,103.83164666791833,42,18627,443.5,13851,4776,7,2248,0.13132995284615218
67541,Sengkang East Way,Hockey Stadium,1.3947805,103.886529,40,18614,465.35,12757,5857,18,2184,0.13123829614421414
60209,Upp S'goon Rd,Sant Ritz,1.32986133945973,103.86896099565628,40,18607,465.175,13562,5045,8,2047,0.13118894253547828
41119,Farrer Rd,Opp Lutheran Twrs,1.32074221277671,103.81245374678939,40,18606,465.15,12420,6186,8,1576,0.13118189201994457
65619,Punggol Way,Nibong Stn Exit A,1.4115376363476,103.9000027461105,43,18590,432.3255813953488,14728,3862,7,2082,0.13106908377140544
19091,Dover Ave,S'pore Poly,1.30739277801307,103.78208222199827,38,18571,488.7105263157895,13589,4982,15,1956,0.13093512397626522
46581,Woodlands St 13,Blk 189B,1.4364411890996,103.77379636706418,42,18569,442.1190476190476,13595,4974,6,1783,0.13092102294519783
59501,Yishun Ave 1,Blk 871,1.41289253257843,103.83810681040471,38,18555,488.2894736842105,13628,4927,7,1368,0.1308223157277261
55121,Ang Mo Kio Ave 5,Opp Blk 604,1.37943138901774,103.83519777802985,42,18550,441.6666666666667,13606,4944,18,1758,0.13078706315005761
98111,Pasir Ris Dr 2,Blk 256/Opp Loyang Pt,1.36733773244319,103.96424470880473,37,18539,501.05405405405406,13488,5051,12,1551,0.13070950747918694
11489,Margaret Dr,Blk 30,1.298817,103.804395,38,18537,487.8157894736842,12864,5673,17,1576,0.13069540644811956
84571,Chai Chee Dr,Opp Blk 55,1.32653228537615,103.9187401751097,38,18536,487.7894736842105,14343,4193,8,2221,0.13068835593258588
28251,Jurong Town Hall Rd,S'pore Science Ctr,1.33382805600325,103.7369883329766,42,18531,441.2142857142857,13033,5498,17,2429,0.1306531033549174
44051,Woodlands Rd,Opp Blk 632 CP,1.38440811744123,103.75801976703181,40,18527,463.175,13765,4762,7,2413,0.1306249012927826
80009,Lor 1 Geylang,Lor 1 Geylang Ter,1.3111642220841,103.87216341433337,44,18513,420.75,11681,6832,18,1824,0.13052619407531085
28109,Toh Tuck Ave,SMRT Ulu Pandan Depot,1.33327344230787,103.7593317971408,40,18510,462.75,15947,2563,8,4262,0.13050504252870979
91089,Fort Rd,Opp Katong Pk Stn,1.29913832558004,103.88553021350832,40,18506,462.65,13611,4895,7,2495,0.13047684046657498
77369,Pasir Ris St 51,Opp Blk 555,1.36836666126193,103.95166401714877,42,18488,440.1904761904762,14161,4327,18,1982,0.13034993118696847
54341,Ang Mo Kio Ave 8,Opp Blk 504,1.37462142095238,103.84782467173312,42,18482,440.04761904761904,14135,4347,17,1866,0.13030762809376628
52409,Jln Rajah,Opp Blk 102,1.32801971174787,103.85105250762084,40,18480,462,13358,5122,8,1533,0.1302935270626989
50111,Moulmein Rd,Revival Ctr Ch,1.31875833024702,103.8465549576423,40,18456,461.4,14270,4186,18,1877,0.1301243146898902
96141,Simei St 1,Blk 120/Opp Simei Stn,1.34470972121071,103.95324349664256,42,18433,438.8809523809524,13491,4942,19,1679,0.1299621528326152
75409,Tampines Ave 10,The Santorini,1.35220181029011,103.92724068972525,40,18409,460.225,14979,3430,18,2884,0.1297929404598065
43659,Bt Batok St 34,St. Anthony's Pr Sch,1.36376864242438,103.74933550929673,41,18388,448.4878048780488,15160,3228,7,2102,0.1296448796335989
65481,Sentul Cres,Opp One Punggol,1.40886523796853,103.90603964310132,41,18378,448.2439024390244,12799,5579,18,1831,0.12957437447826192
77181,Elias Rd,Blk 638,1.37591147273628,103.94109934608323,42,18360,437.14285714285717,13741,4619,18,1616,0.1294474651986554
15209,Pasir Panjang Rd,Bef Pasir Panjang Stn,1.27706561928684,103.79023432729963,40,18349,458.725,14181,4168,8,1882,0.12936990952778474
65091,Punggol Rd,Blk 301A,1.4039796271467,103.90655641325277,40,18339,458.475,13836,4503,18,2164,0.1292994043724478
53401,Bishan St 12,Guangyang Sec Sch,1.3454166669782,103.85048888897714,40,18316,457.9,14167,4149,18,1733,0.12913724251517278
78171,Pasir Ris St 11,Blk 108,1.36780002450028,103.95673805301494,42,18287,435.4047619047619,14482,3805,7,2542,0.1289327775646956
96299,Simei St 4,Opp Blk 222,1.34126498344514,103.95716526054423,41,18271,445.6341463414634,13292,4979,8,2060,0.12881996931615647
45389,Choa Chu Kang Nth 7,Blk 619,1.40063804359533,103.7473817647614,42,18253,434.5952380952381,13693,4560,18,2093,0.12869306003654996
71041,Airport Rd,Opp Air Force Museum,1.34652497125332,103.89845248326446,40,18243,456.075,16320,1923,7,5355,0.128622554881213
20191,Pandan Gdns,Blk 407,1.31924166701026,103.74845638901051,40,18236,455.9,13081,5155,18,1415,0.12857320127247712
46321,Woodlands Ave 5,W'lands Civic Ctr,1.43457763941924,103.78655642033898,42,18231,434.07142857142856,13404,4827,18,2011,0.12853794869480864
21109,Jln Tepong,Ctrl Fish Proc Fty,1.31100299869144,103.72109770773132,38,18221,479.5,15125,3096,6,2680,0.12846744353947168
27441,Jurong West Ave 5,Bet Blks 757/758,1.35032868767666,103.70079327483805,41,18181,443.4390243902439,13688,4493,7,1847,0.12818542291812385
12129,Ghim Moh Rd,Blk 3,1.31182111096862,103.78732611099163,34,18180,534.7058823529412,14229,3951,8,2166,0.12817837240259014
27539,Jurong West St 91,Bef Xingnan Pr Sch,1.34071614464901,103.6868923374865,40,18179,454.475,14112,4067,18,1701,0.12817132188705646
41101,Farrer Rd,St. Margaret's Sec Sch,1.31908138967253,103.80921733406133,40,18170,454.25,15764,2406,7,4148,0.1281078672472532
55199,Ang Mo Kio St 61,Blk 645,1.3795247679563,103.8426631996752,42,18115,431.3095238095238,13037,5078,18,1614,0.12772008889289993
40179,Scotts Rd,Env Bldg,1.31133173990881,103.83686949960516,40,18107,452.675,15802,2305,12,4211,0.12766368476863035
02159,Temasek Blvd,Opp Suntec Convention Ctr,1.29360811227161,103.85840672828635,38,18099,476.2894736842105,11131,6968,18,1631,0.12760728064436078
56191,Yio Chu Kang Rd,Teachers' Housing Est,1.37879833302094,103.82944083302411,38,18083,475.86842105263156,14129,3954,18,2477,0.12749447239582165
54409,Ang Mo Kio St 52,Jing Shan Pr Sch,1.37270833297137,103.85213888899418,42,18078,430.42857142857144,14172,3906,7,2389,0.12745921981815317
81131,Guillemard Rd,Opp Grandlink Sq,1.31431505362846,103.89221613925537,40,18067,451.675,13178,4889,8,2546,0.12738166414728253
14539,Beach View,Beach Stn Ter,1.251427,103.818545,38,18027,474.39473684210526,9105,8922,17,1861,0.1270996435259347
21389,Jurong West Ave 2,Opp St. Joseph's Hme,1.350059,103.709927,40,18022,450.55,13929,4093,18,1871,0.12706439094826621
29021,Penjuru Rd,Aft Jln Buroh,1.31267499889159,103.73450231627747,39,18020,462.05128205128204,13690,4330,18,2232,0.12705028991719883
80111,Sims Way,Bef Geylang Rd,1.30987138105238,103.87551499911487,40,18013,450.325,11922,6091,18,1590,0.12700093630846296
58221,Sembawang Way,Blk 339 CP,1.44859264769928,103.81706577986397,42,17996,428.4761904761905,12686,5310,18,1410,0.12688107754439013
55141,Ang Mo Kio Ave 4,Opp Blk 622,1.38151305598601,103.83902055596755,40,17991,449.775,13369,4622,18,1404,0.12684582496672164
92279,Still Rd Sth,D'Ecosia,1.30633786714639,103.90964863731638,40,17915,447.875,13742,4173,7,2394,0.12630998578616076
58589,Opp Gambas Cres,Opp Gambas Cres,1.443534,103.813173,38,17907,471.2368421052632,15162,2745,8,2710,0.12625358166189118
44721,Bt Panjang Ring Rd,Opp Jelapang Stn,1.386786,103.764921,42,17886,425.85714285714283,13675,4211,7,1670,0.12610552083568358
45379,Choa Chu Kang Nth 6,Yew Mei Green Condo,1.39469439744859,103.75187309514442,42,17866,425.3809523809524,13644,4222,8,1741,0.12596451052500965
52479,Ah Hood Rd,Opp EAIM,1.32749617656635,103.84578619081431,40,17865,446.625,12612,5253,18,1619,0.12595746000947597
71181,Airport Rd,Opp Paya Lebar Air Base,1.34332868665716,103.8989460984825,39,17849,457.6666666666667,17218,631,7,5259,0.12584465176093684
58329,Admiralty Dr,Blk 474,1.45050186875947,103.81655964918443,41,17823,434.7073170731707,13764,4059,7,2821,0.12566133835706075
29011,Penjuru Rd,Opp Sanmina-SCI,1.3085474999723,103.73362194401842,40,17816,445.4,14125,3691,17,2754,0.12561198474832486
14319,Telok Blangah Rise,Blk 28,1.273483,103.820637,40,17796,444.9,12840,4956,18,1465,0.12547097443765096
14359,Telok Blangah Dr,Blk 50,1.27289055599998,103.81035027797056,40,17788,444.7,13151,4637,8,1690,0.12541457031338138
67739,Buangkok Dr,Aft Sengkang East Dr,1.37998423176832,103.90195091871207,38,17753,467.1842105263158,14004,3749,8,2115,0.12516780226970203
14179,Telok Blangah Rd,Yeo's Bldg,1.27188454577735,103.80630000533797,42,17749,422.5952380952381,12600,5149,8,1874,0.12513960020756726
84331,Bedok Nth Ave 2,Opp Blk 416,1.32898829919632,103.93099993868753,40,17741,443.525,13757,3984,7,2088,0.12508319608329768
58141,Admiralty Rd West,Sembawang Camp,1.463365158306,103.81653183057891,40,17726,443.15,15793,1933,17,2936,0.12497743835029225
67799,Buangkok Dr,Blk 415A,1.388615,103.8798,40,17716,442.9,13364,4352,7,1695,0.12490693319495529
53339,Sin Ming Ave,Opp Bright Hill Tp,1.36312998205072,103.8367836110905,41,17709,431.9268292682927,9890,7819,12,2689,0.12485757958621942
46669,Woodlands Dr 50,W'lands Pr Sch,1.43740934044808,103.79182446445486,41,17708,431.9024390243902,14225,3483,7,2614,0.12485052907068572
84631,Bedok Reservoir Rd,Opp Waterfront Waves,1.33879275233871,103.92948245969215,42,17705,421.54761904761904,12572,5133,18,1406,0.12482937752408463
92211,Marine Terr,CHIJ Katong Convent (Sec),1.30595638898755,103.91698861102066,40,17702,442.55,14420,3282,7,2507,0.12480822597748355
18339,Lower Kent Ridge Rd,Opp Kent Ridge Stn Exit A,1.29506450651125,103.78455508578391,34,17697,520.5,15528,2169,17,3446,0.12477297339981507
52571,Toa Payoh East,Blk 268A,1.3328873,103.858081,40,17668,441.7,13063,4605,18,2135,0.12456850844933788
27311,Lien Ying Chow Dr,Hall 2,1.34902211051484,103.68539285058924,39,17652,452.61538461538464,12017,5635,18,1502,0.12445570020079876
45021,Woodlands Rd,Heavy Veh Pk,1.39385694401888,103.75383583300305,42,17629,419.73809523809524,13382,4247,19,1657,0.12429353834352375
52301,Toa Payoh East,Blk 35,1.33411036071703,103.85462603898891,40,17602,440.05,13501,4101,8,2164,0.12410317442411396
59481,Yishun St 81,Blk 873,1.41542424800444,103.83647690158537,40,17601,440.025,13599,4002,17,1693,0.12409612390858027
92209,Telok Kurau Rd,Aft Jln Baiduri,1.31101000002422,103.91147888898843,40,17588,439.7,12974,4614,18,1486,0.12400446720664222
78151,Pasir Ris Dr 4,Blk 230,1.37239496316057,103.96078021168164,40,17586,439.65,14050,3536,18,1712,0.12399036617557482
28101,Toh Tuck Ave,Opp SMRT Ulu Pandan Depot,1.33312436803086,103.75905617435505,39,17584,450.87179487179486,15245,2339,18,2983,0.12397626514450744
58261,Canberra Link,Visionaire,1.44710213838584,103.82726305553976,38,17581,462.6578947368421,13783,3798,18,2061,0.12395511359790636
54449,Ang Mo Kio St 53,Opp Blk 507,1.3746081045073,103.85088955053739,42,17523,417.2142857142857,13371,4152,7,1936,0.12354618369695199
28021,Boon Lay Way,Opp 8 @Tradehub 21,1.32615808379173,103.75545022241596,41,17508,427.0243902439024,15103,2405,8,2164,0.12344042596394655
46719,Woodlands Ave 8,Aft W'lands Ind Pk E3,1.45490953729339,103.80106314214777,38,17508,460.7368421052632,13907,3601,17,3272,0.12344042596394655
27139,Jurong West St 91,Blk 934,1.34202746082141,103.68898154351334,40,17494,437.35,13646,3848,13,1763,0.12334171874647482
53011,Upp Thomson Rd,St. Theresa's Hme,1.34555351143315,103.8382633553218,40,17467,436.675,12746,4721,18,1784,0.12315135482706503
70349,Tannery Rd,Bef Lor Bakar Batu,1.32598493140196,103.87447469442839,36,17456,484.8888888888889,15737,1719,8,3584,0.12307379915619437
75329,Tampines St 71,Poi Ching Sch,1.35775471736024,103.93627195175705,42,17438,415.1904761904762,12425,5013,13,1731,0.12294688987658785
46509,Woodlands Ctr Rd,Marsiling Pk,1.43804390195153,103.7709643228368,42,17422,414.8095238095238,13120,4302,20,2297,0.12283408162804871
66509,S'goon Nth Ave 5,Blk 546,1.37528324399418,103.87015339999972,42,17411,414.54761904761904,14628,2783,8,2206,0.12275652595717806
14489,Telok Blangah Rise,Blk 36 Mkt/FC,1.272377,103.82159,40,17407,435.175,12269,5138,18,1464,0.12272832389504328
53191,Sin Ming Rd,Blk 7 Ind Est,1.35837944828586,103.83908917392279,38,17392,457.6842105263158,13067,4325,18,1896,0.12262256616203784
67621,Buangkok Dr,Blk 278 CP,1.38095802621952,103.89025132744938,40,17380,434.5,13284,4096,8,2197,0.12253795997563349
27011,Nanyang Cres,Hall 11 Blk 55,1.35586334559449,103.68610938870162,38,17364,456.94736842105266,11406,5958,21,2001,0.12242515172709435
53131,Marymount Rd,Aft Jadescape,1.35315805208995,103.84031279218438,38,17361,456.86842105263156,13234,4127,18,1978,0.12240400018049327
19079,Dover Rd,Dover Ct Intl Sch,1.30607,103.780131,38,17347,456.5,15419,1928,8,4750,0.12230529296302152
84609,Bedok Reservoir Rd,Waterfront Key,1.33791138898959,103.93130805598769,41,17303,422.0243902439024,12587,4716,18,1690,0.1219950702795389
65561,Punggol East,Blk 659A,1.40046,103.920181,41,17298,421.9024390243902,12722,4576,18,1536,0.12195981770187043
30049,Old Choa Chu Kang Rd,Home Team Acad,1.37431332163268,103.723836557791,40,17298,432.45,14295,3003,8,4045,0.12195981770187043
43131,Cashew Rd,Bt Panjang Pr Sch,1.37331749997168,103.7700624999975,38,17293,455.07894736842104,14000,3293,13,2303,0.12192456512420195
50331,Mcnair Rd,Blk 122,1.31862919267946,103.85727882383885,40,17290,432.25,12804,4486,8,1512,0.12190341357760086
74961,Tampines St 96,Blk 966,1.338423,103.939921,40,17290,432.25,12562,4728,18,1763,0.12190341357760086
56209,Yio Chu Kang Rd,Bef Thomson Hills Dr,1.38031863295854,103.83240305645302,39,17289,443.3076923076923,12255,5034,8,1945,0.12189636306206716
98069,Loyang Ave,Aft Engine Test Facility,1.3757102208247,103.976778734029,42,17287,411.5952380952381,14152,3135,18,3737,0.12188226203099978
05319,Church St,OCBC Ctr,1.284437,103.849114,38,17286,454.89473684210526,15660,1626,8,4357,0.12187521151546608
65099,Punggol Rd,Blk 604A,1.40446781720997,103.90711426733175,42,17267,411.1190476190476,12993,4274,7,2695,0.12174125172032586
95049,Airport Cargo Rd,SATS Cargo Ter,1.373575,103.994414,39,17259,442.53846153846155,14307,2952,8,2141,0.1216848475960563
59109,Yishun Ring Rd,Opp Yishun Pr Sch,1.4343984933093,103.83322945585378,41,17211,419.780487804878,13799,3412,13,3408,0.1213464228504389
13063,River Valley Rd,RV Suites,1.29534692836828,103.82964309110659,40,17178,429.45,11382,5796,8,1466,0.12111375583782694
54531,Bishan Rd,Opp Bishan Pk,1.35839974282084,103.85132688003488,42,17162,408.6190476190476,12033,5129,7,2277,0.1210009475892878
02171,Temasek Ave,Opp The Ritz-Carlton,1.29070000003898,103.86092194446034,38,17160,451.57894736842104,10148,7012,21,1574,0.12098684655822041
46389,Woodlands Ave 3,Aft W'lands Ind Pk D St 1,1.42930397640592,103.76660954719264,38,17152,451.36842105263156,14207,2945,19,2476,0.12093044243395085
20179,West Coast Rd,Blk 31,1.32000211967899,103.73910069465363,42,17147,408.26190476190476,12602,4545,6,1859,0.12089518985628236
75371,Tampines Ave 10,Aft Tampines Ave 5,1.35909826524265,103.93052373888251,40,17121,428.025,14377,2744,18,3152,0.12071187645240627
53071,Upp Thomson Rd,Opp Flame Tree Pk,1.36063333692202,103.82834252087906,40,17109,427.725,10856,6253,8,1613,0.12062727026600192
47819,Admiralty Rd West,Opp W'lands Sunny Food,1.4625580134543,103.81005089658552,38,17096,449.89473684210526,10772,6324,18,1842,0.12053561356406388
82141,Tembeling Rd,Aft Koon Seng Rd,1.31084210669638,103.90248369965865,38,17089,449.7105263157895,12378,4711,13,1712,0.12048625995532801
78139,Pasir Ris Dr 3,Opp Pasir Ris Pr Sch,1.37321804486777,103.9639885558376,38,17061,448.9736842105263,14191,2870,7,3130,0.12028884552038452
97079,Upp Changi Rd Nth,Opp St. John's Cres,1.36810642046998,103.97758382793815,39,17036,436.8205128205128,13958,3078,6,1437,0.12011258263204212
10429,Lengkok Bahru,Blk 54,1.2892779060127,103.81404805422201,42,17017,405.1666666666667,12602,4415,17,1301,0.1199786228369019
51059,Thomson Rd,Aft Toa Payoh Rise,1.3370325833883,103.83735019393414,40,16993,424.825,12151,4842,8,1932,0.1198094104640932
24519,Tuas Rd,Gul Circle Stn Exit B,1.319071944,103.6598081,39,16990,435.64102564102564,14487,2503,17,3607,0.11978825891749212
76151,Tampines St 21,Blk 237,1.355263,103.946998,40,16961,424.025,12995,3966,18,1445,0.11958379396701493
59791,Yishun Ave 1,Blk 471A,1.425903,103.853576,38,16954,446.1578947368421,12823,4131,18,1411,0.11953444035827906
97071,Upp Changi Rd Nth,Aft St. John's Cres,1.36855806171082,103.97786417344932,41,16945,413.2926829268293,14076,2869,8,1643,0.11947098571847581
55309,Ang Mo Kio Ave 9,Opp AMK Police Div HQ,1.384084,103.844597,42,16901,402.4047619047619,14358,2543,17,2929,0.11916076303499319
78241,Pasir Ris St 41,Bet Blks 453/454,1.37212,103.957637,42,16893,402.2142857142857,13207,3686,7,1951,0.11910435891072362
40449,Tengah Dr,Blk 324B,1.3622,103.7335,41,16882,411.7560975609756,12900,3982,18,2297,0.11902680323985297
47821,Admiralty Rd West,Opp Sumitomo Bakelite S'pore,1.46077717684188,103.80582927631109,39,16862,432.35897435897436,14707,2155,7,2833,0.11888579292917904
59559,Yishun Ave 3,Opp Blk 722,1.42511776424343,103.82821308909149,40,16849,421.225,12443,4406,18,1456,0.118794136227241
17319,West Coast Highway,Blk 716,1.30183915639239,103.76229972130764,39,16846,431.94871794871796,13066,3780,17,2135,0.11877298468063992
11531,Alexandra Rd,Opp Lea Hin Hardware Fty,1.29108833302538,103.80753083302794,39,16839,431.7692307692308,13571,3268,17,2151,0.11872363107190405
44889,Keat Hong Link,Opp Blk 816A,1.3755999743303,103.74839851286828,42,16816,400.3809523809524,12753,4063,18,1763,0.11856146921462904
60181,S'goon Rd,Aft Moonstone Lane,1.32714561804071,103.86738538742665,40,16810,420.25,12507,4303,18,2431,0.11851916612142686
05241,Kreta Ayer Rd,Opp Blk 333,1.28071988238536,103.84227488654868,39,16802,430.8205128205128,11399,5403,18,1507,0.1184627619971573
84649,Chai Chee Rd,Opp Blk 24,1.32477805597156,103.92314916696681,40,16796,419.9,12546,4250,18,1360,0.11842045890395513
65329,Punggol Dr,Kadaloor Stn Exit A,1.39988799999567,103.91612399998853,39,16750,429.4871794871795,12887,3863,7,1459,0.11809613518940512
11299,Holland Rd,Opp Cold Storage Jelita,1.31826975603165,103.78558843680226,40,16745,418.625,12104,4641,13,1813,0.11806088261173664
96131,Simei St 1,Blk 130,1.34639164071686,103.95526044455801,42,16739,398.54761904761904,11924,4815,17,1247,0.11801857951853446
26461,Tuas Sth Ave 5,Aft Tuas Sth Ave 8,1.29946472196917,103.62876777798095,36,16729,464.69444444444446,8437,8292,7,1779,0.1179480743631975
23181,Intl Rd,Aft Kian Teck Rd,1.32790305599387,103.69448861100467,36,16710,464.1666666666667,10550,6160,18,2386,0.11781411456805728
40059,Dunearn Rd,Chancery Ct,1.31662138896806,103.83634361100417,43,16709,388.5813953488372,12704,4005,8,1699,0.11780706405252359
97141,Changi Nth St 1,Aft Upp Changi Rd Nth,1.35231360645922,103.96793511086432,36,16683,463.4166666666667,13935,2748,7,4556,0.1176237506486475
46221,Woodlands Ave 2,Opp Casablanca,1.4309096816047,103.78759769642132,39,16676,427.5897435897436,12622,4054,18,1622,0.11757439703991163
59759,Yishun Ave 1,The Shaughnessy,1.41755035688919,103.84631099997239,40,16664,416.6,12189,4475,8,1924,0.11748979085350728
60251,St. Wilfred Rd,Blk 15,1.32450918973195,103.86155521539519,39,16656,427.0769230769231,11823,4833,18,1425,0.11743338672923771
