geography,bounds,xlat,xlon,day_count,source_rows,activity_sum,activity_mean_per_day,activity_min,activity_max
021230030222023012,"-122.33001708984375, 47.552433024045946, -122.32864379882812, 47.55335987085901",47.55290,-122.32933,26,27,2.777514,0.106827,0.010795,0.298871
021230030222001133,"-122.32315063476562, 47.572819867338694, -122.32177734375, 47.57374635352771",47.57328,-122.32246,24,28,2.777294,0.115721,0.004000,0.328007
021230030203320331,"-122.20230102539062, 47.644111346012295, -122.200927734375, 47.64503657020023",47.64457,-122.20161,25,26,2.776207,0.111048,0.007505,0.252511
021230030222022132,"-122.33551025390625, 47.55057928124212, -122.33413696289062, 47.551506160840326",47.55104,-122.33482,27,31,2.774749,0.102768,0.000380,0.377222
021230030221323312,"-122.19268798828125, 47.57837853860191, -122.19131469726562, 47.5793049264429",47.57884,-122.19200,27,32,2.773692,0.102729,0.000167,0.256196
021230030220012233,"-122.31765747070312, 47.62097541515848, -122.3162841796875, 47.62190104905555",47.62144,-122.31697,28,32,2.773421,0.099051,0.000892,0.352464
021230021333120101,"-122.38082885742188, 47.56077405523747, -122.37945556640625, 47.56170075451973",47.56124,-122.38014,26,31,2.771103,0.106581,0.001617,0.287017
021230030203302103,"-122.20504760742188, 47.65613798222677, -122.20367431640625, 47.65706299337808",47.65660,-122.20436,26,31,2.769575,0.106522,0.008711,0.214419
021230021313313200,"-122.354736328125, 47.653362850449845, -122.35336303710938, 47.65428791076272",47.65383,-122.35405,27,32,2.769441,0.102572,0.000875,0.225862
021230030203322011,"-122.20779418945312, 47.642260848473, -122.2064208984375, 47.64318610543656",47.64272,-122.20711,28,31,2.767942,0.098855,0.000437,0.299027
021230030221132121,"-122.18307495117188, 47.610792360606226, -122.18170166015625, 47.61171817478493",47.61126,-122.18239,25,27,2.767209,0.110688,0.003122,0.782937
021230021313033300,"-122.3931884765625, 47.66816184901461, -122.39181518554688, 47.669086647137576",47.66862,-122.39250,26,31,2.766471,0.106403,0.005167,0.269798
021230030222023210,"-122.33001708984375, 47.549652385251264, -122.32864379882812, 47.55057928124212",47.55012,-122.32933,25,31,2.764339,0.110574,0.007136,0.332040
021230030202210302,"-122.3162841796875, 47.659837928509596, -122.31491088867188, 47.660762874112834",47.66030,-122.31560,23,25,2.761588,0.120069,0.001243,0.430601
021230030222121001,"-122.28744506835938, 47.56077405523747, -122.28607177734375, 47.56170075451973",47.56124,-122.28676,25,34,2.759317,0.110373,0.000704,0.345185
021230030222021313,"-122.32315063476562, 47.556140312943384, -122.32177734375, 47.557067094186735",47.55660,-122.32246,24,30,2.758036,0.114918,0.000595,0.300464
021230021313312031,"-122.36160278320312, 47.65521295468833, -122.3602294921875, 47.65613798222677",47.65568,-122.36092,23,30,2.757312,0.119883,0.015404,0.221866
021230021313133123,"-122.34786987304688, 47.669086647137576, -122.34649658203125, 47.67001142887408",47.66955,-122.34718,25,28,2.755505,0.110220,0.001685,0.260418
021230030222120113,"-122.29019165039062, 47.559847339563085, -122.288818359375, 47.56077405523747",47.56031,-122.28951,25,30,2.755034,0.110201,0.004868,0.377557
021230030203320103,"-122.20504760742188, 47.64873730307524, -122.20367431640625, 47.64966244532502",47.64920,-122.20436,24,28,2.754414,0.114767,0.007696,0.252343
021230030222001122,"-122.3272705078125, 47.572819867338694, -122.32589721679688, 47.57374635352771",47.57328,-122.32658,22,23,2.751786,0.125081,0.006111,0.652675
021230021333101231,"-122.37258911132812, 47.570040310422456, -122.3712158203125, 47.57096684578611",47.57050,-122.37190,28,33,2.749477,0.098196,0.000371,0.329007
021230030202223102,"-122.3272705078125, 47.64133557512158, -122.32589721679688, 47.642260848473",47.64180,-122.32658,25,30,2.748672,0.109947,0.007533,0.372877
021230030222310211,"-122.27371215820312, 47.54223662718361, -122.2723388671875, 47.54316365431732",47.54270,-122.27303,23,26,2.745952,0.119389,0.007408,0.239662
021230030222023120,"-122.3272705078125, 47.551506160840326, -122.32589721679688, 47.552433024045946",47.55197,-122.32658,23,24,2.743424,0.119279,0.000641,0.356215
021230030220030210,"-122.31903076171875, 47.616346999837226, -122.31765747070312, 47.61727271567976",47.61681,-122.31834,28,36,2.743125,0.097969,0.005981,0.450687
021230030202012111,"-122.31216430664062, 47.68665469810476, -122.310791015625, 47.68757916850813",47.68712,-122.31148,26,30,2.738836,0.105340,0.000857,0.377091
021230030222103200,"-122.288818359375, 47.564480754014255, -122.28744506835938, 47.5654073877285",47.56494,-122.28813,23,28,2.735432,0.118932,0.004084,0.317058
021230030221100111,"-122.20230102539062, 47.63485820279691, -122.200927734375, 47.63578359086485",47.63532,-122.20161,23,27,2.735377,0.118929,0.014825,0.697001
021230030220030102,"-122.3162841796875, 47.619124098197325, -122.31491088867188, 47.62004976487242",47.61959,-122.31560,21,26,2.734852,0.130231,0.005812,0.376155
021230030221103313,"-122.19131469726562, 47.62282666656367, -122.18994140625, 47.623752267682875",47.62329,-122.19063,26,29,2.733548,0.105136,0.004164,0.304183
021230030220220232,"-122.34100341796875, 47.583936619781355, -122.33963012695312, 47.584862909276076",47.58440,-122.34032,17,20,2.731553,0.160680,0.031849,0.368995
021230030202301122,"-122.2833251953125, 47.661687803329166, -122.28195190429688, 47.662612716158655",47.66215,-122.28264,27,29,2.731196,0.101155,0.000262,0.919602
021230030202132210,"-122.27508544921875, 47.66816184901461, -122.27371215820312, 47.669086647137576",47.66862,-122.27440,27,35,2.730568,0.101132,0.006954,0.245403
021230021333111320,"-122.3492431640625, 47.570040310422456, -122.34786987304688, 47.57096684578611",47.57050,-122.34856,26,32,2.729422,0.104978,0.001540,0.491591
021230021313320221,"-122.38632202148438, 47.644111346012295, -122.38494873046875, 47.64503657020023",47.64457,-122.38564,21,24,2.729362,0.129970,0.017483,1.021208
021230030221303032,"-122.19818115234375, 47.59505101193037, -122.19680786132812, 47.595977104737685",47.59551,-122.19749,25,27,2.728413,0.109137,0.005788,0.216278
021230030220031301,"-122.30392456054688, 47.616346999837226, -122.30255126953125, 47.61727271567976",47.61681,-122.30324,26,33,2.726932,0.104882,0.009173,0.249282
021230030202122311,"-122.29019165039062, 47.66816184901461, -122.288818359375, 47.669086647137576",47.66862,-122.28951,24,30,2.725966,0.113582,0.016213,0.267531
021230030202203223,"-122.33139038085938, 47.65058757118734, -122.33001708984375, 47.651512680662215",47.65105,-122.33070,23,28,2.725953,0.118520,0.007386,0.285055
021230030202320222,"-122.2998046875, 47.64318610543656, -122.29843139648438, 47.644111346012295",47.64365,-122.29912,27,31,2.725367,0.100940,0.014756,0.243756
021230030220033220,"-122.310791015625, 47.60708893999558, -122.30941772460938, 47.6080148197327",47.60755,-122.31010,23,24,2.724311,0.118448,0.007758,0.301615
021230030220232120,"-122.3162841796875, 47.58115765295146, -122.31491088867188, 47.5820839916191",47.58162,-122.31560,22,24,2.723391,0.123790,0.000445,0.569025
021230030222032322,"-122.3162841796875, 47.54687159892238, -122.31491088867188, 47.54779854409145",47.54734,-122.31560,23,27,2.722941,0.118389,0.000504,0.363622
021230021331133100,"-122.3492431640625, 47.61264397257417, -122.34786987304688, 47.61356975397396",47.61311,-122.34856,25,30,2.722304,0.108892,0.001077,0.239270
021230030221301202,"-122.200927734375, 47.60060732292069, -122.19955444335938, 47.6015333173869",47.60107,-122.20024,26,29,2.721944,0.104690,0.007916,0.231442
021230030222022112,"-122.33551025390625, 47.552433024045946, -122.33413696289062, 47.55335987085901",47.55290,-122.33482,24,28,2.721001,0.113375,0.011948,0.316094
021230021313310223,"-122.36434936523438, 47.657987988142274, -122.36297607421875, 47.658912966519445",47.65845,-122.36366,28,30,2.719868,0.097138,0.001554,0.299830
021230021331131003,"-122.35336303710938, 47.619124098197325, -122.35198974609375, 47.62004976487242",47.61959,-122.35268,23,26,2.719673,0.118247,0.002559,0.271372
021230021313113110,"-122.34649658203125, 47.68665469810476, -122.34512329101562, 47.68757916850813",47.68712,-122.34581,24,33,2.719322,0.113305,0.000452,0.293161
021230030232020022,"-122.16796875, 47.55799385903776, -122.16659545898438, 47.55892060749653",47.55846,-122.16728,21,25,2.716189,0.129342,0.003895,0.273134
021230030202223301,"-122.32589721679688, 47.63855965673953, -122.32452392578125, 47.63948497925489",47.63902,-122.32521,24,29,2.716064,0.113169,0.012067,0.274856
021230030202221323,"-122.32589721679688, 47.64318610543656, -122.32452392578125, 47.644111346012295",47.64365,-122.32521,24,28,2.712603,0.113025,0.004003,0.253143
021230030223210312,"-122.22564697265625, 47.54130958365684, -122.22427368164062, 47.54223662718361",47.54177,-122.22496,24,26,2.712215,0.113009,0.008359,0.286837
021230030202213221,"-122.30941772460938, 47.651512680662215, -122.30804443359375, 47.652437773749696",47.65198,-122.30873,23,25,2.711304,0.117883,0.000398,0.283974
021230021333300011,"-122.38357543945312, 47.54594463736048, -122.3822021484375, 47.54687159892238",47.54641,-122.38289,26,33,2.710604,0.104254,0.010889,0.355732
021230030203112321,"-122.18307495117188, 47.68110753158711, -122.18170166015625, 47.68203210030428",47.68157,-122.18239,28,31,2.708791,0.096743,0.001124,0.277808
021230030202231000,"-122.310791015625, 47.64966244532502, -122.30941772460938, 47.65058757118734",47.65013,-122.31010,27,30,2.708757,0.100324,0.009470,0.259042
021230030202132201,"-122.27645874023438, 47.66816184901461, -122.27508544921875, 47.669086647137576",47.66862,-122.27577,20,23,2.708250,0.135412,0.022865,0.276503
021230030220012310,"-122.31353759765625, 47.623752267682875, -122.31216430664062, 47.62467785241324",47.62422,-122.31285,30,36,2.708125,0.090271,0.006970,0.245414
021230021331103101,"-122.36984252929688, 47.627454508271704, -122.36846923828125, 47.62838002744714",47.62792,-122.36916,26,31,2.705271,0.104049,0.010541,0.191007
021230030221300133,"-122.20230102539062, 47.6024592954631, -122.200927734375, 47.603385257149334",47.60292,-122.20161,23,28,2.704210,0.117574,0.009923,0.236215
021230021331113020,"-122.354736328125, 47.62560342075481, -122.35336303710938, 47.62652897270761",47.62607,-122.35405,27,31,2.702458,0.100091,0.003093,0.472561
021230030222032302,"-122.3162841796875, 47.54872547286773, -122.31491088867188, 47.549652385251264",47.54919,-122.31560,24,30,2.701673,0.112570,0.002599,0.234897
021230030220012300,"-122.3162841796875, 47.623752267682875, -122.31491088867188, 47.62467785241324",47.62422,-122.31560,25,27,2.701479,0.108059,0.000932,0.299517
021230030220320112,"-122.29156494140625, 47.589494110887394, -122.29019165039062, 47.59042030203754",47.58996,-122.29088,22,24,2.700671,0.122758,0.018350,1.079993
021230021333103220,"-122.376708984375, 47.56262743740991, -122.37533569335938, 47.563554103908075",47.56309,-122.37602,25,28,2.700387,0.108015,0.007222,0.235927
021230030223210303,"-122.22702026367188, 47.54130958365684, -122.22564697265625, 47.54223662718361",47.54177,-122.22633,26,33,2.698256,0.103779,0.006918,0.234173
021230030222023230,"-122.33001708984375, 47.54779854409145, -122.32864379882812, 47.54872547286773",47.54826,-122.32933,23,30,2.697379,0.117277,0.006006,0.245941
021230030220200213,"-122.33963012695312, 47.60060732292069, -122.3382568359375, 47.6015333173869",47.60107,-122.33894,23,23,2.696859,0.117255,0.000810,0.353413
021230030220012332,"-122.31353759765625, 47.62097541515848, -122.31216430664062, 47.62190104905555",47.62144,-122.31285,24,27,2.696754,0.112365,0.002107,0.286075
021230021313321200,"-122.376708984375, 47.645961778000455, -122.37533569335938, 47.646886969412996",47.64642,-122.37602,23,28,2.695612,0.117201,0.021960,0.315272
021230021313102231,"-122.38357543945312, 47.68110753158711, -122.3822021484375, 47.68203210030428",47.68157,-122.38289,27,30,2.694995,0.099815,0.002068,0.316840
021230021313123133,"-122.36709594726562, 47.669086647137576, -122.36572265625, 47.67001142887408",47.66955,-122.36641,22,29,2.694409,0.122473,0.001771,0.286839
021230021333101001,"-122.37533569335938, 47.57559927673142, -122.37396240234375, 47.576525713746214",47.57606,-122.37465,26,32,2.693034,0.103578,0.002863,0.385764
021230030221120330,"-122.20367431640625, 47.61449551898437, -122.20230102539062, 47.615421267605434",47.61496,-122.20299,25,30,2.692440,0.107698,0.013391,0.238213
021230030220032303,"-122.31491088867188, 47.6080148197327, -122.31353759765625, 47.608940683080164",47.60848,-122.31422,26,30,2.690364,0.103476,0.001942,0.211346
021230030220012213,"-122.31765747070312, 47.62282666656367, -122.3162841796875, 47.623752267682875",47.62329,-122.31697,26,33,2.684509,0.103250,0.008564,0.253357
021230030220023101,"-122.32589721679688, 47.61264397257417, -122.32452392578125, 47.61356975397396",47.61311,-122.32521,24,28,2.684430,0.111851,0.018714,0.222930
021230030221332003,"-122.18856811523438, 47.5820839916191, -122.18719482421875, 47.58301031389572",47.58255,-122.18788,27,32,2.681277,0.099307,0.002793,0.189649
021230030220211312,"-122.30255126953125, 47.60060732292069, -122.30117797851562, 47.6015333173869",47.60107,-122.30186,25,28,2.680854,0.107234,0.011773,0.235145
021230030202033303,"-122.30392456054688, 47.667237034505156, -122.30255126953125, 47.66816184901461",47.66770,-122.30324,25,31,2.680420,0.107217,0.001901,0.329537
021230030222032332,"-122.31353759765625, 47.54687159892238, -122.31216430664062, 47.54779854409145",47.54734,-122.31285,28,35,2.680074,0.095717,0.002770,0.310217
021230030202013200,"-122.310791015625, 47.68295665263569, -122.30941772460938, 47.68388118858139",47.68342,-122.31010,25,33,2.678927,0.107157,0.000716,0.456975
021230021331110310,"-122.35748291015625, 47.63115648664201, -122.35610961914062, 47.632081940263305",47.63162,-122.35680,24,30,2.678151,0.111590,0.000879,0.467253
021230021313122223,"-122.38632202148438, 47.66538735632655, -122.38494873046875, 47.66631220360915",47.66585,-122.38564,21,23,2.677548,0.127502,0.001566,0.466102
021230030222010310,"-122.31353759765625, 47.57189336475818, -122.31216430664062, 47.572819867338694",47.57236,-122.31285,27,34,2.677245,0.099157,0.008669,0.327190
021230030220001120,"-122.3272705078125, 47.63300737749619, -122.32589721679688, 47.63393279834071",47.63347,-122.32658,23,25,2.674508,0.116283,0.002453,0.384995
021230030221300111,"-122.20230102539062, 47.6052371313521, -122.200927734375, 47.60616304386873",47.60570,-122.20161,23,28,2.674124,0.116266,0.011036,0.250025
021230030202022011,"-122.33963012695312, 47.67186094318795, -122.3382568359375, 47.6727856757654",47.67232,-122.33894,28,32,2.673243,0.095473,0.000539,0.381139
021230030202032130,"-122.31353759765625, 47.67001142887408, -122.31216430664062, 47.67093619422418",47.67047,-122.31285,25,34,2.673193,0.106928,0.000453,0.239687
021230030220030201,"-122.32040405273438, 47.616346999837226, -122.31903076171875, 47.61727271567976",47.61681,-122.31972,24,26,2.673057,0.111377,0.005591,1.241624
021230021331112120,"-122.3602294921875, 47.62560342075481, -122.35885620117188, 47.62652897270761",47.62607,-122.35954,29,32,2.670729,0.092094,0.002918,0.915198
021230021333123222,"-122.376708984375, 47.54687159892238, -122.37533569335938, 47.54779854409145",47.54734,-122.37602,27,34,2.670626,0.098912,0.000752,0.358979
021230030203302013,"-122.20779418945312, 47.65613798222677, -122.2064208984375, 47.65706299337808",47.65660,-122.20711,23,26,2.670167,0.116094,0.012429,0.289737
021230030202201010,"-122.33001708984375, 47.66446249265729, -122.32864379882812, 47.66538735632655",47.66492,-122.32933,26,35,2.670119,0.102697,0.005220,0.337970
021230030202212033,"-122.31765747070312, 47.65428791076272, -122.3162841796875, 47.65521295468833",47.65475,-122.31697,24,28,2.667721,0.111155,0.014360,0.320445
021230030222003100,"-122.3272705078125, 47.56818719052014, -122.32589721679688, 47.56911375866714",47.56865,-122.32658,25,28,2.666522,0.106661,0.007805,0.322766
021230021333102022,"-122.3876953125, 47.5654073877285, -122.38632202148438, 47.56633400505088",47.56587,-122.38701,29,35,2.666165,0.091937,0.001780,0.249053
021230030202013210,"-122.30804443359375, 47.68295665263569, -122.30667114257812, 47.68388118858139",47.68342,-122.30736,23,25,2.665711,0.115900,0.019183,0.216540
021230030222022110,"-122.33551025390625, 47.55335987085901, -122.33413696289062, 47.554286701279565",47.55382,-122.33482,26,30,2.665459,0.102518,0.001061,0.222438
021230030221120103,"-122.20504760742188, 47.619124098197325, -122.20367431640625, 47.62004976487242",47.61959,-122.20436,22,25,2.665416,0.121155,0.017012,0.223597
